code,description,fileIndex,gstPercent,orderedQuantity,orderedUnitPrice,orderedTotalUnitPrice,orderedPrice,orderedTotalPrice,quantity,unitPrice,totalUnitPrice,price,totalPrice,brand,packSize,unitOfMeasure
GF1,Pies Beef (2),0,10.0,5.0,6.3182,6.95,31.5909,34.75,5.0,6.3182,6.95,31.5909,34.75,,,EACH
GF6,Pies Vegetable (2),0,10.0,5.0,6.3182,6.95,31.5909,34.75,5.0,6.3182,6.95,31.5909,34.75,,,EACH
GF22,Spinach & Fetta Turnover (3),0,10.0,5.0,5.9636,6.56,29.8182,32.8,5.0,5.9636,6.56,29.8182,32.8,,,EACH
GF120,Party Sausage Rolls (12),0,10.0,4.0,7.4636,8.21,29.8545,32.84,4.0,7.4636,8.21,29.8545,32.84,,,EACH
GF150,Bread Stick Herb,0,0.0,8.0,3.93,3.93,31.44,31.44,8.0,3.93,3.93,31.44,31.44,,,EACH
GF151,Bread Stick Garlic,0,0.0,8.0,3.93,3.93,31.44,31.44,8.0,3.93,3.93,31.44,31.44,,,EACH
GF152,Bread Sticks Plain 0x25A0,0,0.0,8.0,3.93,3.93,31.44,31.44,8.0,3.93,3.93,31.44,31.44,,,EACH
GF30,Lamington (6),0,10.0,4.0,6.3273,6.96,25.3091,27.84,4.0,6.3273,6.96,25.3091,27.84,,,EACH
GF43,' Muffins Choc Chip (2),0,10.0,5.0,4.0,4.4,20.0,22.0,5.0,4.0,4.4,20.0,22.0,,,EACH
GF44,Muffins Raspberry Delight (2),0,10.0,5.0,4.0,4.4,20.0,22.0,5.0,4.0,4.4,20.0,22.0,,,EACH
GF84,Donut-Cinnamon (8),0,10.0,10.0,5.0,5.5,50.0,55.0,10.0,5.0,5.5,50.0,55.0,,,EACH
GF85,Eclairs Custard (3),0,10.0,4.0,4.9,5.39,19.6,21.56,4.0,4.9,5.39,19.6,21.56,,,EACH
GF100,Slice - Rum & Raisin (6),0,10.0,4.0,6.4,7.04,25.6,28.16,4.0,6.4,7.04,25.6,28.16,,,EACH
GF104,Slice - Cherry (6),0,10.0,4.0,6.3818,7.02,25.5273,28.08,4.0,6.3818,7.02,25.5273,28.08,,,EACH
D,Delivery,0,10.0,2.0,16.3636,18.0,32.7273,36.0,2.0,16.3636,18.0,32.7273,36.0,,,EACH
,2NDS ASST PIES,1,10.0,15.0,10.9093333333,12.0002666667,163.64,180.004,15.0,10.9093333333,12.0002666667,163.64,180.0,,,
,2NDS ASST PIES,2,10.0,18.0,10.9088888889,11.9997777778,196.36,215.996,18.0,10.9088888889,11.9997777778,196.36,216.0,,,
00036040,FULL CREAM MILK 3LT,3,0.0,12.0,3.15,3.15,37.8,37.8,12.0,3.15,3.15,37.8,37.8,,,
00036040,FULL CREAM MILK 3LT,4,0.0,30.0,3.15,3.15,94.5,94.5,30.0,3.15,3.15,94.5,94.5,,,
00036127,LITE MILK 2LT,4,0.0,27.0,2.2,2.2,59.4,59.4,27.0,2.2,2.2,59.4,59.4,,,
00300638,THICKENED CREAM 3LT,4,0.0,12.0,8.39,8.39,100.68,100.68,12.0,8.39,8.39,100.68,100.68,,,
00036127,LITE MILK BTL 2LT,5,0.0,9.0,2.2,2.2,19.8,19.8,9.0,2.2,2.2,19.8,19.8,,,
00813676,DAIRY NATURAL YOG 5KG TUB,5,0.0,1.0,12.68,12.68,12.68,12.68,1.0,12.68,12.68,12.68,12.68,,,
00036040,FULL CREAM MILK BTL 3LT,6,0.0,18.0,3.15,3.15,56.7,56.7,18.0,3.15,3.15,56.7,56.7,,,
00036127,LITE MILK BTL 2LT,6,0.0,9.0,2.2,2.2,19.8,19.8,9.0,2.2,2.2,19.8,19.8,,,
00300638,THICKENED CREAM BTL 3LT,6,0.0,10.0,8.39,8.39,83.9,83.9,10.0,8.39,8.39,83.9,83.9,,,
,WHITE 6806M LOAF,7,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,WHOLEMEAL 680G LOAF,7,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,MULTIGRAIN 680GM LOAF,7,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,MEDIUM WHITE KNOT UNSEEDED,7,0.0,200.0,0.55,0.55,110.0,110.0,200.0,0.55,0.55,110.0,110.0,,,
,MINI LAM1NGTONS,7,10.0,200.0,0.5,0.55,100.0,110.0,200.0,0.5,0.55,100.0,110.0,,,
,WHITE 680GM LOAF,8,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,WHOLEMEAL 680G LOAF,8,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MULTIGRAIN 680GM LOAF,8,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,7' HOT DOG ROLLS 'UN-SEEDED',8,0.0,200.0,0.55,0.55,110.0,110.0,200.0,0.55,0.55,110.0,110.0,,,
,WHITE 680GM LOAF,9,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,WHOLEMEAL 680G LOAF,9,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,MULTIGRAIN 680GM LOAF,9,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,MINI LAMINGTONS,9,10.0,74.0,0.5,0.55,37.0,40.7,74.0,0.5,0.55,37.0,40.7,,,
,MINI VEGEMITESCROLL,9,10.0,74.0,0.5,0.55,37.0,40.7,74.0,0.5,0.55,37.0,40.7,,,
,WHITE 680GM LOAF,10,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,WHOLEMEAL 680G LOAF,10,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MULTIGRAIN 680GM LOAF,10,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MEDIUM WHITE KNOT UNSEEDED,10,0.0,200.0,0.55,0.55,110.0,110.0,200.0,0.55,0.55,110.0,110.0,,,
,WHITE 680GM LOAF,11,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,WHOLEMEAL 680G LOAF,11,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MULTIGRAIN 680GM LOAF,11,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MINI VEGEMITE SCROLL,11,10.0,150.0,0.5,0.55,75.0,82.5,150.0,0.5,0.55,75.0,82.5,,,
,WHITE 680GM LOAF,12,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,WHOLEMEAL 680G LOAF,12,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MULTIGRAIN 680GM LOAF,12,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MEDIUM WHITE KNOT UNSEEDED,12,0.0,150.0,0.55,0.55,82.5,82.5,150.0,0.55,0.55,82.5,82.5,,,
,WHITE 6806M LOAF,13,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,WHOLEMEAL 680G LOAF,13,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,MULTIGRAIN 680GM LOAF,13,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,WHITE 680GM LOAF,14,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,WHOLEMEAL 680G LOAF,14,0.0,3.0,2.05,2.05,6.15,6.15,3.0,2.05,2.05,6.15,6.15,,,
,MULTIGRAIN 680GM LOAF,14,0.0,3.0,2.5,2.5,7.5,7.5,3.0,2.5,2.5,7.5,7.5,,,
,MEDIUM WHITE KNOT UNSEEDED,14,0.0,150.0,0.55,0.55,82.5,82.5,150.0,0.55,0.55,82.5,82.5,,,
,MINI LAMINGTONS,14,10.0,150.0,0.5,0.55,75.0,82.5,150.0,0.5,0.55,75.0,82.5,,,
,WHITE 680GM LOAF,15,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,WHOLEMEAL 680G LOAF,15,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
,MULTIGRAIN 680GM LOAF,15,0.0,2.0,2.05,2.05,4.1,4.1,2.0,2.05,2.05,4.1,4.1,,,
30845,CARROT CAULIFLOWER BROCCOLI & BEANS,16,0.0,6.0,7.68,7.68,46.08,46.08,6.0,7.68,7.68,46.08,46.08,,,
109530,CHEESE BLUE .VEIN WEDGES,16,0.0,4.0,3.14,3.14,12.56,12.56,4.0,3.14,3.14,12.56,12.56,MAINLAND,100 GR,PKT
109449,CHEESE BRIE,16,0.0,4.0,2.14,2.14,8.56,8.56,4.0,2.14,2.14,8.56,8.56,PRESTIGE,125 GR,PKT
12681.,CHEESE CAMEMBERT,16,0.0,4.0,2.14,2.14,8.56,8.56,4.0,2.14,2.14,8.56,8.56,PRESTIGE,125 GR,PKT
6847,CHEESE COBRAM VINTAGE,16,0.0,2.0,5.76,5.76,11.52,11.52,2.0,5.76,5.76,11.52,11.52,DEVONDALE,250 GR,PKT
3057,CHEESE GOUDA,16,0.0,4.0,4.39,4.39,17.56,17.56,4.0,4.39,4.39,17.56,17.56,MAINLAND,250 GR,PKT
134768,DIP FRENCH ONION,16,0.0,3.0,2.09,2.09,6.27,6.27,3.0,2.09,2.09,6.27,6.27,KRAFT,185 GR,TUB
130359,DIP HOMMU5 TRADITIONAL,16,0.0,2.0,2.43,2.43,4.86,4.86,2.0,2.43,2.43,4.86,4.86,CHRIS,200 GR,TUB
31637,"GARLIC BREAD 7""",17,0.0,1.0,34.55,34.55,34.55,34.55,1.0,34.55,34.55,34.55,34.55,LAFAMIGLIA,48'S,CTN
156647,"TORTILLAS FLOUR 12""",17,0.0,3.0,4.24,4.24,12.72,12.72,3.0,4.24,4.24,12.72,12.72,CATERERS CHO,12'S,PKT
156648,TORTILLAS FLOUR 120x201D WHOLEMEAL,17,0.0,1.0,4.24,4.24,4.24,4.24,1.0,4.24,4.24,4.24,4.24,CATERERS CHO,12'S,PKT
109722,"TORTILLAS FLOUR SPINACH 12""",17,0.0,1.0,5.27,5.27,5.27,5.27,1.0,5.27,5.27,5.27,5.27,MISSION FOOD,12'S,PKT
114982,SAUSAGES BBQ THIN GAS FLUSHED (APP 5KG CTN),17,0.0,5.0,5.23,5.23,26.15,26.15,5.0,5.23,5.23,26.15,26.15,,KG,KG
122955,YOGHURT GREEK NATURAL SWEET,17,0.0,1.0,34.2,34.2,34.2,34.2,1.0,34.2,34.2,34.2,34.2,,10KG,BKT
66850,LABELS REMOVABLE 40MM SQUARE FRIDAY,17,10.0,1.0,9.58,10.538,9.58,10.538,1.0,9.58,10.538,9.58,10.54,DAYDOT,500's,EA
66846,LABELS REMOVABLE 40MM SQUARE MONDAY,17,10.0,1.0,9.58,10.538,9.58,10.538,1.0,9.58,10.538,9.58,10.54,DAYDOT,500's,EA
66849,LABELS REMOVABLE 40MM SQUARE THURSDAY,17,10.0,1.0,9.58,10.538,9.58,10.538,1.0,9.58,10.538,9.58,10.54,DAYDOT,500's,EA
66847,LABELS_REMOVABLE 40MM SQUARE TUESDAY,17,10.0,1.0,9.58,10.538,9.58,10.538,1.0,9.58,10.538,9.58,10.54,DAYDOT,500's,EA
66848,LABELS REMOVABLE 40MM SQUARE WEDNESDAY,17,10.0,1.0,9.58,10.538,9.58,10.538,1.0,9.58,10.538,9.58,10.54,DAYDOT,500's,EA
154859,PIES VEGETABLE SUPREME,19,10.0,2.0,22.2,24.42,44.4,48.84,2.0,22.2,24.42,44.4,48.84,MRS MACS,12 X 200,CTN
107035,CUPS PLASTIC WHITE 180ML,19,10.0,20.0,1.3,1.43,26.0,28.6,20.0,1.3,1.43,26.0,28.6,FOODSERVICE,50'S,SLV
56935,COOKIES ANZAC,20,10.0,2.0,41.02,45.122,82.04,90.244,2.0,41.02,45.122,82.04,90.24,BAKELS,125x40,CTN
1229S5,YOGHURT GREEK NATURAL SWEET,20,0.0,1.0,34.2,34.2,34.2,34.2,1.0,34.2,34.2,34.2,34.2,,10KG,BKT
3293,BISCUITS P/C 195 TIM TAM S/SERVE,20,10.0,2.0,42.0,46.2,84.0,92.4,2.0,42.0,46.2,84.0,92.4,ARNOTTS,150 X 18,CTN
3710,BISCUITS P/C 204 CRM CHOCOLATE / SHORTBREAD,20,10.0,1.0,35.65,39.215,35.65,39.215,1.0,35.65,39.215,35.65,39.22,ARNOTTS,150 X 32,CTN
88972,BISCUITS P/C 403 CHOC RIPPLE & BUTTERNUT SNAP,20,10.0,1.0,33.87,37.257,33.87,37.257,1.0,33.87,37.257,33.87,37.26,ARNOTTS,150 X 21,CTN
2793,CLINGWRAP DISPENSER 45CM,20,10.0,1.0,20.91,23.001,20.91,23.001,1.0,20.91,23.001,20.91,23.0,CASTAWAY,600M X 4,ROLL
2926,BROCCOLI IQF,21,0.0,6.0,9.16,9.16,54.96,54.96,6.0,9.16,9.16,54.96,54.96,EDGELL,1.5 KG,PKT
305,CAULIFLOWER,21,0.0,6.0,8.38,8.38,50.28,50.28,6.0,8.38,8.38,50.28,50.28,EDGELL,2 KG,PKT
54464,VEGETABLES SPECIALTY MEDLEY,21,0.0,2.0,25.8,25.8,51.6,51.6,2.0,25.8,25.8,51.6,51.6,FINDUS,6x1 KG,CTN
2745,ARTICHOKES MARINATED QUARTERED,22,0.0,1.0,13.38,13.38,13.38,13.38,1.0,13.38,13.38,13.38,13.38,SANDHURST,1.9 KG,JAR
129357,BAKED BEANS,22,0.0,12.0,5.23,5.23,62.76,62.76,12.0,5.23,5.23,62.76,62.76,SANDHURST,2.7 KG,CAN
39733,SAUCE PIZZA WITH SPICES,22,0.0,3.0,10.46,10.46,31.38,31.38,3.0,10.46,10.46,31.38,31.38,MUTTI,4.2 KG,CAN
144592,CREAM THICKENED,23,0.0,2.0,15.55,15.55,31.1,31.1,2.0,15.55,15.55,31.1,31.1,CATERERS CHO,4 LT,BTL
1455,MILO,23,0.0,4.0,25.88,25.88,103.52,103.52,4.0,25.88,25.88,103.52,103.52,NESTLE,1.9 KG,CAN
31405,BURGER PATTIES VEGETABLE,24,0.0,1.0,35.75,35.75,35.75,35.75,1.0,35.75,35.75,35.75,35.75,COLONIAL FAR,60 X 100,CTN
14916,CORDIAL ORANGE 25% JUICE,24,10.0,6.0,2.78,3.058,16.68,18.348,6.0,2.78,3.058,16.68,18.35,SUNSHINE,2 LT,BTL
15104,CORDIAL RASPBERRY 25% JUICE,24,10.0,6.0,2.78,3.058,16.68,18.348,6.0,2.78,3.058,16.68,18.35,SUNSHINE,2 LT,BTL
3013,DOYLEYS OVAL NO 2 170X270MM,24,10.0,1.0,5.71,6.281,5.71,6.281,1.0,5.71,6.281,5.71,6.28,CASTAWAY,250’S,BND
1682,DOYLEYS ROUND 10 250MM,24,10.0,1.0,4.88,5.368,4.88,5.368,1.0,4.88,5.368,4.88,5.37,CASTAWAY,250’S,BND
30815,PAPER EASY-BAKE 30CM DISPENSER,24,10.0,2.0,23.97,26.367,47.94,52.734,2.0,23.97,26.367,47.94,52.73,CASTAWAY,30CM X 1,ROLL
137474,BURGERS BEEF GOURMET PAR COOKED,25,0.0,2.0,65.69,65.69,131.38,131.38,2.0,65.69,65.69,131.38,131.38,CATERERS CHO,60 X 120,CTN
151717,HOTCAKES PLAIN 100MM,25,10.0,3.0,23.48,25.828,70.44,77.484,3.0,23.48,25.828,70.44,77.48,MARCELS,8 X 6TS,CTN
28173,PAVLOVA SLAB VANILLA,25,10.0,5.0,12.94,14.234,64.7,71.17,5.0,12.94,14.234,64.7,71.17,COUNTRY CHEF,1.15 KG,TRAY
322,POTATO GEMS,25,0.0,12.0,6.0,6.0,72.0,72.0,12.0,6.0,6.0,72.0,72.0,EDGELL,2 KG,PKT
140673,SCHNITZEL CHICKEN BREAST GLUTEN FREE,25,0.0,2.0,15.21,15.21,30.42,30.42,2.0,15.21,15.21,30.42,30.42,INGHAM,10 X 100,PKT
135012,5CHNITZEL CHICKEN MEDIUM,25,0.0,5.0,46.24,46.24,231.2,231.2,5.0,46.24,46.24,231.2,231.2,INGHAM,30 X 160,CTN
144529,DRESSING GREEK,26,0.0,1.0,17.32,17.32,17.32,17.32,1.0,17.32,17.32,17.32,17.32,MASTERFOODS,3 LT,BTL
94493,SAUCE MEAL SUNDRIED TOMATO & BASIL,26,0.0,2.0,16.15,16.15,32.3,32.3,2.0,16.15,16.15,32.3,32.3,MASTERFOODS,2.1K KG,JAR
160034,SAUCE TOMATO,26,0.0,2.0,8.59,8.59,17.18,17.18,2.0,8.59,8.59,17.18,17.18,MASTERFOODS,4 LT,BTL
160034,SAUCE TOMATO,26,0.0,3.0,8.59,8.59,25.77,25.77,3.0,8.59,8.59,25.77,25.77,MASTERFOODS,4 LT,BTL
11489,SEASONING MOROCCAN,26,0.0,1.0,14.66,14.66,14.66,14.66,1.0,14.66,14.66,14.66,14.66,MASTERFOODS,755 GR,CAN
FB 101,Bananas - Cavendish Carton,27,0.0,1.0,22.0,22.0,22.0,22.0,1.0,22.0,22.0,22.0,22.0,,,
FP 119,Passionfruit - Each,27,0.0,20.0,0.65,0.65,13.0,13.0,0,0.65,0.65,0.0,0.0,,,
VT 105,Tomatoes ~ Cherry Punnet,27,0.0,15.0,2.0,2.0,30.0,30.0,15.0,2.0,2.0,30.0,30.0,,,
VM 115,Mushrooms - Small Button Ctn,27,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
VC 118,Cucumbers - Continental Bag,27,0.0,1.0,24.0,24.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,,,
VC 149,Capsicums - Red Economy Loose,27,0.0,2.492,3.95,3.95,9.8434,9.8434,2.492,3.95,3.95,9.84,9.84,,,
FA 130,Pinkiadys - Special Carton,28,0.0,1.0,34.0,34.0,34.0,34.0,1.0,34.0,34.0,34.0,34.0,,,
FM 101,Mandarins - Large Carton,28,0.0,1.0,28.0,28.0,28.0,28.0,1.0,28.0,28.0,28.0,28.0,,,
FO 105,Oranges - Bulk kgs,28,0.0,15.0,1.65,1.65,24.75,24.75,15.0,1.65,1.65,24.75,24.75,,,
PP 106,Potatoes - White Chats 20kg,28,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
PO 103,Onions - Large Bag 20kg,28,0.0,1.0,29.5,29.5,29.5,29.5,1.0,29.5,29.5,29.5,29.5,,,
FA 130,Pinkladys - Special Carton,29,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
FB 101,Bananas - Cavendish Carton,29,0.0,1.0,16.0,16.0,16.0,16.0,1.0,16.0,16.0,16.0,16.0,,,
FM 101,Mandarins - Large Carton,29,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
FP 109,Pineapples Xlarge Each,29,0.0,12.0,2.5,2.5,30.0,30.0,12.0,2.5,2.5,30.0,30.0,,,
FR 105,Rockmelons - Tray,29,0.0,1.0,35.0,35.0,35.0,35.0,1.0,35.0,35.0,35.0,35.0,,,
FS 101,Strawberries - 250gm punnet,29,0.0,18.0,3.95,3.95,71.1,71.1,18.0,3.95,3.95,71.1,71.1,,,
FW102,Watermelon - Seedless,29,0.0,24.9,1.25,1.25,31.125,31.125,24.9,1.25,1.25,31.125,31.125,,,
VT 105,Tomatoes - Cherry Punnet,29,0.0,15.0,2.4,2.4,36.0,36.0,15.0,2.4,2.4,36.0,36.0,,,
VC 118,Cucumbers - Continental Bag,29,0.0,1.0,22.0,22.0,22.0,22.0,1.0,22.0,22.0,22.0,22.0,,,
VC 138,Capsicums - Green Loose,29,0.0,2.0,3.95,3.95,7.9,7.9,2.0,3.95,3.95,7.9,7.9,,,
VC 149,Capsicums - Red Economy Loose,29,0.0,2.0,3.95,3.95,7.9,7.9,2.0,3.95,3.95,7.9,7.9,,,
MM 109,Mescutin 3kg Qld.Mix Carton,29,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
FK 101,Kiwifruit loose kg,30,0.0,1.99,3.95,3.95,7.8605,7.8605,1.99,3.95,3.95,7.86,7.86,,,
FP 119,Passionfruit - Each,30,0.0,20.0,0.65,0.65,13.0,13.0,20.0,0.65,0.65,13.0,13.0,,,
VT 101,Tomatoes - Mediums Choice Ctn,30,0.0,1.0,38.0,38.0,38.0,38.0,1.0,38.0,38.0,38.0,38.0,,,
VM 115,Mushrooms - Small Button Ctn,30,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
VC 113,Carrots - Large Carton,30,0.0,1.0,33.0,33.0,33.0,33.0,1.0,33.0,33.0,33.0,33.0,,,
PO 103,Onions - Large Bag 20kg,30,0.0,1.0,29.5,29.5,29.5,29.5,1.0,29.5,29.5,29.5,29.5,,,
PO 105,Onions - Red Bag,30,0.0,1.0,20.0,20.0,20.0,20.0,1.0,20.0,20.0,20.0,20.0,,,
PP 106,Potatoes - White Chats 20kg,30,0.0,1.0,28.0,28.0,28.0,28.0,1.0,28.0,28.0,28.0,28.0,,,
PP 111,Potatoes - Sweet Large Carton,30,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
MS 102,Spinach 1.5kg Premium Carton,30,0.0,1.0,18.0,18.0,18.0,18.0,1.0,18.0,18.0,18.0,18.0,,,
MM 109,Mesculin 3kg Qld Mix Carton,30,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
FA 130,Pinkladys - Special Carton,31,0.0,1.0,30.0,30.0,30.0,30.0,1.0,30.0,30.0,30.0,30.0,,,
FB 101,Bananas - Cavendish Carton,31,0.0,1.0,22.0,22.0,22.0,22.0,1.0,22.0,22.0,22.0,22.0,,,
FM 101,Mandarins - Large Carton,31,0.0,1.0,52.0,52.0,52.0,52.0,1.0,52.0,52.0,52.0,52.0,,,
FR 105,Rockmelons - Tray,31,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
VT 105,Tomatoes - Cherry Punnet,31,0.0,15.0,2.0,2.0,30.0,30.0,15.0,2.0,2.0,30.0,30.0,,,
VT 114,Tomatoes - Roma Economy Ctn,31,0.0,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,,,
VC 118,Cucumbers - Continental Bag,31,0.0,1.0,24.0,24.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,,,
PO 105,Onions - Red Bag,31,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
MM 109,Mesculin 3kg Qld Mix Carton,31,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
FH 102,Honeydew - Carton,31,0.0,1.0,12.0,12.0,12.0,12.0,1.0,12.0,12.0,12.0,12.0,,,
FA 130,Pinkladys - Special Carton,32,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
FM 101,Mandarins - Large Carton,32,0.0,1.0,55.0,55.0,55.0,55.0,1.0,55.0,55.0,55.0,55.0,,,
FW 102,Watermelon - Seedless,32,0.0,2.52,1.25,1.25,3.15,3.15,2.52,1.25,1.25,3.15,3.15,,,
VT 102,Tomatoes - Medium Special Ctn,32,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
MM 109,Mesculin 3kg Qld Mix Carton,32,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
FR 101,Rockmelons Each,33,0.0,6.0,4.95,4.95,29.7,29.7,6.0,4.95,4.95,29.7,29.7,,,
FS 101,Strawberries - 250gm punnet,33,0.0,15.0,4.0,4.0,60.0,60.0,15.0,4.0,4.0,60.0,60.0,,,
VC 113,Carrots - Large Carton,33,0.0,1.0,38.0,38.0,38.0,38.0,1.0,38.0,38.0,38.0,38.0,,,
VM 115,Mushrooms - Small Button Ctn,33,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
VT 105,Tomatoes - Cherry Punnet,33,0.0,15.0,2.0,2.0,30.0,30.0,15.0,2.0,2.0,30.0,30.0,,,
PP 106,Potatoes - White Chats 20kg,33,0.0,1.0,46.0,46.0,46.0,46.0,1.0,46.0,46.0,46.0,46.0,,,
PP 114,Pumpkin - Jap Each kg,33,0.0,25.465,1.4,1.4,35.651,35.651,25.465,1.4,1.4,35.65,35.65,,,
MM 109,Mesculin 3kg Qld Mix Carton,33,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
FA 130,Pinkladys - Special Carton,34,0.0,1.0,30.0,30.0,30.0,30.0,1.0,30.0,30.0,30.0,30.0,,,
FB 110,Bananas - Cavendish 15kg,34,0.0,1.0,20.0,20.0,20.0,20.0,1.0,20.0,20.0,20.0,20.0,,,
FM 101,Mandarins - Large Carton,34,0.0,1.0,52.0,52.0,52.0,52.0,1.0,52.0,52.0,52.0,52.0,,,
FP 109,Pineapples Xlarge Each,34,0.0,12.0,2.5,2.5,30.0,30.0,12.0,2.5,2.5,30.0,30.0,,,
FS 102, Strawberrys - 500gm 2nd Grade,34,0.0,8.0,3.5,3.5,28.0,28.0,8.0,3.5,3.5,28.0,28.0,,,
FW 102,Watermelon - Seedless,34,0.0,51.205,1.25,1.25,64.00625,64.00625,51.205,1.25,1.25,64.01,64.01,,,
VC 118,Cucumbers - Continental Bag,34,0.0,1.0,20.0,20.0,20.0,20.0,1.0,20.0,20.0,20.0,20.0,,,
VS 105,Sweetcom Carton,34,0.0,2.0,28.0,28.0,56.0,56.0,2.0,28.0,28.0,56.0,56.0,,,
MM 109,Mesculin 3kg Qld Mix Carton,34,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
VC 118,Cucumbers - Continental Bag,35,0.0,1.0,24.0,24.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,,,
VT 105,Tomatoes - Cherry Punnet,35,0.0,15.0,2.0,2.0,30.0,30.0,15.0,2.0,2.0,30.0,30.0,,,
PP 106,Potatoes - White Chats 20kg,35,0.0,1.0,56.5,56.5,56.5,56.5,1.0,56.5,56.5,56.5,56.5,,,
014011,1K(10) SMOKED SALMON PIECES,37,0.0,4.0,13.8,13.8,55.2,55.2,4.0,13.8,13.8,55.2,55.2,,,EA
090993,1K(6) FRZ F/F SLC OVN/RST CHK/MEAT,37,0.0,4.0,13.8,13.8,55.2,55.2,4.0,13.8,13.8,55.2,55.2,,,EA
021208,7K JAPANESE BREADCRUMBS HOA,37,0.0,1.0,24.51,24.51,24.51,24.51,1.0,24.51,24.51,24.51,24.51,,,EA
094748,1K(6) GREEN/BROWN LENTILS TRUMPS,37,0.0,6.0,4.59,4.59,27.54,27.54,6.0,4.59,4.59,27.54,27.54,,,EA
205085,10K GF COARSE BREADCRUMBS,37,0.0,1.0,27.94,27.94,27.94,27.94,1.0,27.94,27.94,27.94,27.94,,,EA
205557,R/W FRS MED CKD TIGER PRAWN W.A,37,0.0,10.0,24.37,24.37,243.7,243.7,10.0,24.37,24.37,243.7,243.7,,,KG
013660,2.15K(6) CHILLI TOMATO JAM KNORR,38,0.0,2.0,13.62,13.62,27.24,27.24,2.0,13.62,13.62,27.24,27.24,,,EA
